"","LotFrontage","LotArea","MasVnrArea","GrLivArea","BedroomAbvGr","KitchenAbvGr","Fireplaces","GarageCars","WoodDeckSF","TotBathrooms","Age","HouseQC","TotalSqFeet","TotalPorchSF","PricePerSF"
"680",4.29045944114839,9.20492573927468,4.06044301054642,6.89669433162271,3,0.693147180559945,0,2,0,2,46,6.4,7.50439155916124,0,4.27386912874456
"681",3.93182563272433,8.98882050177807,0,6.82871207164168,2,0.693147180559945,1,1,4.39444915467244,2,30,6.6,7.36897040219479,0,4.5132831625748
"683",4.40060302024682,7.96831950001272,0,7.16394668434255,2,0.693147180559945,1,2,5.73009978297357,2,11,6.6,7.73848812249465,0,4.33616754559489
"684",4.51085950651685,9.32803451479283,5.37527840768417,7.41997992366183,3,0.693147180559945,1,3,5.55295958492162,3,5,7.6,7.91132401896335,3.8286413964891,4.65881001004871
"685",4.07753744390572,9.72740648333163,3.43398720448515,7.51752085060303,4,0.693147180559945,0,2,0,2.5,12,7.2,7.51752085060303,4.40671924726425,4.79722759199568
"686",4.11087386417331,8.52971447196991,0,7.64539769942863,3,0.693147180559945,1,2,5.39362754635236,3,23,6.62857142857143,8.03947991910045,0,4.21855848820877
"687",4.44265125649032,9.23092700558457,0,7.47420480649612,3,0.693147180559945,0,2,4.97673374242057,3,0,7.4,7.47420480649612,4.66343909411207,4.87061361706547
"688",4.29728540621879,8.53817159780143,0,7.0057890192535,2,0.693147180559945,0,2,0,2.5,3,7.2,7.20191631753163,4.11087386417331,4.71815924827338
"689",4.11087386417331,8.99838401005254,0,7.25841215059531,2,0.693147180559945,1,2,4.94875989037817,3,0,7.6,7.76853330092603,0,5.11691924112808
"690",4.12713438504509,8.93300459157855,5.54907608489522,7.21744343169653,2,0.693147180559945,1,2,5.26269018890489,2,1,7,7.23201033166476,3.36729582998647,4.95500121374076
"691",4.26267987704132,8.39547743273214,4.99721227376411,6.74405918631135,1,0.693147180559945,1,2,5.01063529409626,2,4,7,7.34342622914737,0,4.52463382898168
"692",4.65396035015752,9.97748123244445,7.06561336359772,8.37031599555548,4,0.693147180559945,2,3,5.94803498918065,4,12,8.4,8.66077391989376,3.93182563272433,4.88148701700508
"693",3.76120011569356,10.1727128416373,5.68357976733868,7.83201418050547,4,0.693147180559945,2,2,5.77144112313002,3.5,16,7.2,8.15622332319462,3.3322045101752,4.57629576488895
"695",3.95124371858143,8.71948076085107,0,7.33953769540767,3,0.693147180559945,0,2,4.72738781871234,1.5,59,6.2,7.33953769540767,0,4.53198446549257
"696",4.00733318523247,9.53329305850988,4.29045944114839,7.03702761468628,2,0.693147180559945,1,2,4.83628190695148,3,19,6.8,7.67693714581808,0,4.41394681660373
"697",3.93182563272433,8.69968140098951,0,6.42486902390539,2,0.693147180559945,0,1,0,1,56,6.8,7.11720550316434,4.86753445045558,4.29374526622629
"698",4.06044301054642,8.76732914779405,0,7.04664727784876,2,0.693147180559945,0,1,0,1.5,54,6.8,7.55485852104068,0,4.18500085121477
"699",4.18965474202643,9.04204005654448,0,6.79682371827486,3,0.693147180559945,1,1,6.0330862217988,2,1,7.4,7.35564110297425,4.97673374242057,4.49485281888537
"700",4.0943445622221,8.36240897761537,0,7.23849684089437,2,0.693147180559945,0,2,5.05624580534831,2,4,7.2,7.24992553671799,5.06890420222023,4.94380780923131
"701",4.45434729625351,9.57025007842484,6.44730586254121,7.49609734517596,3,0.693147180559945,1,3,5.6021188208797,3,4,7.4,8.03106018024062,4.36944785246702,4.63141355769868
"702",4.39444915467244,9.16962253869762,5.12989871492307,7.0604763659998,3,0.693147180559945,0,2,0,1.5,37,6.8,7.0604763659998,0,4.79805998573562
"703",4.4188406077966,9.42859197720997,6.1463292576689,7.85438121065236,4,0.693147180559945,1,3,5.78382518232974,2.5,0,7.8,7.85438121065236,4.61512051684126,4.9522750256914
"704",4.34380542185368,8.93997417728963,0,7.50273821075485,4,1.09861228866811,1,2,5.84354441703136,2,14,7.6,7.50273821075485,3.71357206670431,4.36007102913077
"705",4.26267987704132,9.03610602536485,4.70048036579242,7.3031700512368,3,0.693147180559945,0,2,0,3,5,7.2,7.69484807238461,5.19295685089021,4.584911717107
"706",4.26267987704132,8.63070043220983,0,6.99668148817654,3,1.09861228866811,0,0,0,2,60,4.54285714285714,6.99668148817654,0,3.93898232254169
"707",4.40060302024682,11.6539909052488,5.8636311755981,7.50933526601659,2,0.693147180559945,2,2,5.9427993751267,3,5,6.8,8.02092771898158,3.89182029811063,4.60760887936188
"708",3.89182029811063,8.73889570493404,5.17614973257383,7.18916773842032,2,0.693147180559945,1,2,5.26269018890489,3,3,7.4,7.69074316354187,3.66356164612965,4.76337690487249
"709",4.18965474202643,9.10708874216571,0,7.2841348061952,3,0.693147180559945,1,2,4.61512051684126,2.5,0,7.2,7.2841348061952,3.2188758248682,4.82278198179962
"711",4.04305126783455,8.32627478739676,0,6.59304453414244,2,0.693147180559945,0,0,0,1,5,5.17142857142857,6.59304453414244,0,4.28124713579971
"713",3.71357206670431,8.44934252450806,0,7.11395610956603,2,0.693147180559945,1,2,5.12989871492307,3,19,7.4,7.59890045687141,4.79579054559674,4.56160319935168
"714",4.11087386417331,9.19766031881881,5.08140436498446,6.86797440897029,3,0.693147180559945,0,2,0,2,36,6.2,7.46737106691756,5.66642668811243,4.31423525869576
"715",4.29045944114839,9.5117774096603,5.66988092298052,7.29979736675816,3,0.693147180559945,0,2,0,2.5,5,7.6,7.60738142563979,3.80666248977032,4.18754395512566
"716",4.36944785246702,9.224341891612,5.16478597392351,7.2086003379602,3,0.693147180559945,1,2,0,2,35,6.6,7.2086003379602,0,4.81398941001415
"717",4.11087386417331,9.28739400141847,0,7.8458075026378,3,0.693147180559945,0,2,0,1.5,9,7.8,7.8458075026378,5.25749537202778,4.15026885541216
"718",4.39444915467244,9.21044036697652,0,7.07242190053737,3,0.693147180559945,1,2,5.41610040220442,2,8,6.6,7.72444664563354,0,4.25430126713764
"719",4.57471097850338,9.26321741157695,6.48004456192665,7.79110951061003,3,0.693147180559945,1,3,5.52545293913178,3.5,14,7.2,8.18646442942209,5.91620206260743,4.56392749127145
"720",4.24849524204936,9.2024090016499,0,6.87935580446044,3,0.693147180559945,1,1,0,1.5,37,6.6,7.30988148582479,0,4.46603120883368
"721",4.11087386417331,8.78935545220998,0,7.46336304552002,2,0.693147180559945,1,2,4.74493212836325,3,21,7.4,7.96935774201635,5.57215403217776,4.56596884980971
"722",4.26267987704132,8.39547743273214,5.13579843705026,6.74405918631135,1,0.693147180559945,0,2,5.08140436498446,2,6,7,7.32052696227274,0,4.56123905848341
"723",4.26267987704132,9.00220857828241,0,6.76272950693188,3,0.693147180559945,0,2,0,1,39,7,6.96224346426621,0,4.77920314265359
"724",4.11087386417331,9.00859131751613,0,7.29369772060144,4,0.693147180559945,0,1,0,2,36,6.4,7.29369772060144,5.05624580534831,4.53084240945938
"725",4.46590811865458,9.49454139259131,5.83188247728352,7.43779512167193,3,0.693147180559945,1,3,5.79301360838414,3,1,8,7.98378106897745,4.17438726989564,4.70175699071869
"726",4.11087386417331,8.84807842116867,0,6.76272950693188,3,0.693147180559945,0,2,4.57471097850338,1,39,6.4,7.2991214627108,0,4.41315087807737
"727",4.26267987704132,9.98488319074012,5.56452040732269,7.42714413340862,3,0.693147180559945,1,2,5.68017260901707,3,2,8.2,7.81963630236759,5.4249500174814,4.50234307876095
"728",4.17438726989564,8.89768231345422,4.4188406077966,7.11720550316434,2,0.693147180559945,0,2,4.89034912822175,3,2,7.2,7.57916796739608,0,4.60953691604812
"730",3.97029191355212,8.73889570493404,0,7.09754885061479,2,0.693147180559945,0,2,0,1,59,6.2,7.45066079621154,4.91265488573605,4.10896583077628
"731",3.68887945411394,8.59230066390304,0,7.38832785957711,2,0.693147180559945,1,2,5.47227067367148,3,14,7.4,7.93630269320196,5.03043792139244,4.44951145498308
"732",4.30406509320417,9.16858043772795,6.09356977004514,7.04490511712937,3,0.693147180559945,1,2,5.08140436498446,3,4,7.2,7.56682847920833,3.13549421592915,4.58547438528388
"733",4.33073334028633,9.34180713471849,5.31320597904179,7.61677580869837,3,0.693147180559945,1,2,5.26269018890489,2.5,9,7.2,7.7336835707759,4.44265125649032,4.58964512483653
"734",4.39444915467244,9.21044036697652,0,7.04315991598834,3,0.693147180559945,1,1,5.11198778835654,2,26,6.6,7.46106551435428,0,4.33865115743495
"736",4.11087386417331,9.28739400141847,0,7.47816969415979,2,0.693147180559945,2,2,0,1.5,36,7.2,7.67740043051481,5.8348107370626,4.33772072463902
"737",4.11087386417331,9.05310159554969,0,6.94793706861497,2,1.09861228866811,0,2,0,2,56,5.8,6.94793706861497,0,4.50980231221181
"738",4.29045944114839,9.25569607369698,0,7.49665243816828,3,0.693147180559945,1,3,0,2.5,1,7.4,7.49665243816828,4.76217393479776,4.89935935886742
"739",4.11087386417331,9.28739400141847,0,7.09090982207998,3,0.693147180559945,0,0,4.79579054559674,6,21,6.4,7.78364059622125,0,4.32523580032714
"740",4.18965474202643,9.13927392354232,0,7.45529848568329,3,0.693147180559945,0,2,5.23644196282995,2.5,5,7.2,7.45529848568329,4.04305126783455,4.7091130305583
"742",4.18965474202643,8.82010864450861,0,6.81673588059497,3,0.693147180559945,0,1,5.12989871492307,2.5,12,7.6,7.46450983463653,0,4.41185261418914
"743",4.18965474202643,9.04204005654448,4.69134788222914,7.20785987143248,3,0.693147180559945,0,2,4.79579054559674,2,6,6.8,7.20785987143248,4.02535169073515,4.89553028533451
"744",4.26267987704132,9.46397433028839,0,7.28961052145117,3,0.693147180559945,1,2,5.71373280550937,2.5,10,6.31428571428571,7.55433482372575,4.61512051684126,4.5295742504071
"745",3.73766961828337,8.59341321732765,0,7.19893124068817,2,0.693147180559945,1,2,4.57471097850338,3,15,7.4,7.63578686139558,5.47646355193151,4.4768426212386
"746",4.39444915467244,9.10097183492082,5.66988092298052,7.90691548867859,4,0.693147180559945,2,2,0,4,12,9,8.12296471523406,5.32300997913841,4.49938095991758
"747",4.17438726989564,9.08205235167465,0,7.72179177681754,4,0.693147180559945,1,2,5.41610040220442,2.5,9,7.2,7.84658997529119,4.00733318523247,4.53616054709028
"748",4.18965474202643,9.36742958721896,0,7.87891291229713,4,0.693147180559945,1,4,5.2040066870768,1.5,6,7.6,7.87891291229713,5.95842469302978,4.62251510158478
"749",4.0943445622221,9.26804308210447,5.82600010738045,7.45066079621154,3,0.693147180559945,1,2,5.48479693349065,3,14,7.2,7.87853419614036,5.35185813347607,4.60190225263624
"750",3.93182563272433,9.03670101556506,0,7.33302301438648,4,0.693147180559945,0,1,4.53259949315326,2,59,4.94285714285714,7.33302301438648,5.2257466737132,4.17583513203863
"751",4.02535169073515,9.08262063037381,0,7.03966034986208,3,0.693147180559945,0,0,0,1,6,6.31428571428571,7.03966034986208,5.08140436498446,4.45025898311836
"752",4.17438726989564,8.95557714628151,0,7.18614430452233,3,0.693147180559945,0,2,0,2.5,4,7.2,7.18614430452233,3.89182029811063,4.8180797298531
"753",4.38202663467388,9.13097243659261,0,7.30988148582479,3,0.693147180559945,0,2,5.12989871492307,3,9,7,7.8991534833431,3.3322045101752,4.40120859106133
"754",4.39444915467244,9.23415455007544,5.18738580584075,7.64921631982063,3,0.693147180559945,1,3,5.26269018890489,2.5,1,7.4,7.64921631982063,3.97029191355212,4.88518951402164
"755",4.12713438504509,8.97853441008332,0,6.93439720992856,3,0.693147180559945,0,2,5.14749447681345,2,4,7.2,7.56941179245071,3.89182029811063,4.40105583490928
"756",3.55534806148941,8.0805469658245,6.79682371827486,7.29437729928882,3,0.693147180559945,0,2,0,2.5,10,6.6,7.52456122628536,3.2188758248682,4.54481010801054
"757",4.23410650459726,9.28451977015043,0,7.47816969415979,3,0.693147180559945,0,2,4.97673374242057,2.5,2,7.4,7.48941208350872,4.66343909411207,4.78388719304273
"759",3.2188758248682,7.73236922228439,5.88887795833288,7.31455283232408,3,0.693147180559945,0,2,0,2.5,9,6.8,7.62608275807238,0,4.48314034050876
"760",4.18965474202643,9.41393406404568,6.24222326545517,7.83676478326407,4,0.693147180559945,1,3,5.40717177146012,2.5,12,7.4,7.88306935130575,4.59511985013459,4.70404384547559
"761",4.26267987704132,9.11613957657736,0,6.76272950693188,2,0.693147180559945,0,1,0,1,50,6.8,7.29776828253138,0,4.47029061436296
"762",4.11087386417331,8.84101431048389,0,7.17165682276851,2,0.693147180559945,0,2,0,1,59,5.82857142857143,7.44249272279444,0,4.08793484929492
"763",4.29045944114839,9.0642735958414,0,7.34471905414967,3,0.693147180559945,0,2,5.13579843705026,2.5,1,6.8,7.36010397298915,3.8286413964891,4.92712913750719
"764",4.4188406077966,9.15175741454389,6.51323011091231,7.76895604453833,3,0.693147180559945,1,3,0,3.5,10,7.4,8.16876982367527,5.73334127689775,4.5697662160759
"765",3.43398720448515,9.16429643347478,0,7.30988148582479,2,0.693147180559945,1,2,0,2.5,10,7.8,8.00269416228394,5.50938833662798,4.51482357090434
"766",4.33073334028633,9.58795455192857,5.65248918026865,7.3178761986265,2,0.693147180559945,1,2,0,2,0,7.6,7.3178761986265,5.16478597392351,5.17267735027987
"767",4.39444915467244,9.25167423546916,3.76120011569356,7.44716835960004,3,0.693147180559945,1,2,5.43372200355424,2.5,22,6.8,7.65396918047877,5.40717177146012,4.54559340209448
"768",4.33073334028633,9.43420366421474,0,7.46794233228585,4,0.693147180559945,0,1,5.50533153593236,3,23,6.14285714285714,7.78779687818117,5.05624580534831,4.21049725468395
"769",4.26267987704132,9.11613957657736,0,7.51588908521513,3,0.693147180559945,1,2,4.79579054559674,2,1,7.2,7.52886925664225,3.52636052461616,4.7671107224424
"770",3.87120101090789,10.8875303864611,6.40357419793482,8.09559870137819,4,0.693147180559945,1,3,6.22257626807137,4.5,7,6.94285714285714,8.45446636150793,5.50938833662798,4.7500493551734
"771",4.29045944114839,8.88917045536341,0,6.75576892198425,2,0.693147180559945,0,2,4.79579054559674,2,27,6.4,7.34213173058472,0,4.48217837161459
"772",4.21950770517611,9.09133158539398,0,7.1074254741107,2,0.693147180559945,0,2,0,1,55,6.2,7.62900388965296,0,3.92416686816852
"774",4.26267987704132,9.22532750178443,0.693147180559945,6.81673588059497,2,0.693147180559945,0,1,0,1,49,6.4,7.22183582528845,0,4.43910179293642
"775",4.70953020131233,9.56289684665117,5.92958914338989,7.58781721999343,3,0.693147180559945,1,3,5.75574221358691,2,1,7.4,7.58781721999343,3.8286413964891,5.30431304125836
"776",3.49650756146648,8.41205487329293,5.77144112313002,7.09423484592476,2,0.693147180559945,0,2,0,3,11,6.6,7.63578686139558,5.51342874616498,4.37274455874951
"777",4.46590811865458,9.32465071815359,5.48479693349065,7.38709023565676,3,0.693147180559945,0,3,4.97673374242057,2,0,7.2,7.39939808333135,4.0943445622221,4.91674149141707
"778",4.61512051684126,9.49934656739009,0,6.79682371827486,3,0.693147180559945,1,2,5.48893772615669,2,32,6.4,7.41276401742656,0,4.46649099056417
"779",4.11087386417331,9.03610602536485,5.77144112313002,7.61134771740362,4,1.09861228866811,2,2,0,2,30,6.4,7.61134771740362,0,4.28064608721483
"780",4.36944785246702,9.2620785673806,4.51085950651685,6.91274282049318,2,0.693147180559945,0,2,0,2,29,6.6,7.59085212368858,0,4.23723596278687
"781",4.15888308335967,8.97157543975902,3.66356164612965,7.13409372119287,3,0.693147180559945,1,2,5.39816270151775,2,11,6.8,7.13409372119287,3.09104245335832,4.9520374146019
"782",4.18965474202643,8.87542691981896,0,7.38025578842646,3,0.693147180559945,0,2,0,2.5,14,7.4,7.5963923040642,4.8283137373023,4.49303074300078
"783",4.21950770517611,9.69806112202708,0,7.26612877955645,3,0.693147180559945,0,2,0,2,7,7.2,7.26612877955645,3.52636052461616,4.88158270114668
"784",4.31748811353631,9.11624944857659,4.65396035015752,7.01301578963963,1,0.693147180559945,1,2,5.71702770140622,2,31,7,7.69984240739699,3.43398720448515,4.33058428188796
"785",3.58351893845611,8.74846362994206,0,7.3031700512368,3,0.693147180559945,1,0,0,2,7,6.8,7.3031700512368,6.05443934626937,4.46881617663766
"786",4.39444915467244,9.18921887535407,0,7.20266119652324,3,0.693147180559945,1,2,0,2,42,6.6,7.70706265537047,5.28826703069454,4.29931834044201
"787",4.11087386417331,9.28739400141847,0,7.41034709782102,4,0.693147180559945,0,1,0,3,60,7,7.75747876658418,5.28320372873799,4.10185832183678
"788",4.34380542185368,9.22453909137599,0,7.6425241342329,4,0.693147180559945,0,2,0,3.5,6,7.2,7.91607809630279,3.8286413964891,4.45477158239845
"789",3.93182563272433,8.69968140098951,0,6.80461452006262,2,0.693147180559945,0,1,0,1,8,6.6,6.80461452006262,0,4.79377054692987
"790",4.40060302024682,9.40968291310444,5.06259503302697,7.64396194900253,5,0.693147180559945,0,2,4.89783979995091,2.5,0,7.2,7.88457651059632,5.12989871492307,4.2713948743649
"791",3.78418963391826,8.06557942728209,2.484906649788,7.04403289727469,2,0.693147180559945,1,2,4.61512051684126,2,3,7.2,7.05789793741186,2.83321334405622,4.93436238823376
"792",4.31748811353631,9.33556233672956,0,6.96885037834195,3,0.693147180559945,2,2,4.79579054559674,2,31,6.6,7.3790081276283,0,4.52928963524047
"793",4.53259949315326,9.2024090016499,0,7.60787807327851,3,0.693147180559945,1,2,5.19849703126583,3.5,10,7.2,7.96415571884094,4.87519732320115,4.5521912611972
"794",4.34380542185368,9.12249228140299,4.94875989037817,7.31121838441963,3,0.693147180559945,0,2,5.12989871492307,2,0,7.4,7.31121838441963,4.87519732320115,5.01993240517071
"795",4.17438726989564,9.29035230994557,0,7.54750168281497,3,0.693147180559945,1,2,4.969813299576,2.5,12,7.2,7.54750168281497,3.85014760171006,4.64090909881344
"796",4.26267987704132,9.03610602536485,4.87519732320115,7.35564110297425,3,0.693147180559945,1,2,0,2.5,29,6.8,7.35564110297425,5.54126354515843,4.70352154003219
"797",4.27666611901606,9.01164550106428,5.00394630594546,7.15929190479756,3,0.693147180559945,1,2,4.93447393313069,1.5,30,6.6,7.15929190479756,0,4.72449116507828
"799",4.65396035015752,9.51185138236441,6.75809450442773,8.05229649953865,4,0.693147180559945,2,3,4.97673374242057,3.5,0,8,8.05229649953865,4.36944785246702,5.04637945003518
"800",4.11087386417331,8.88197518424887,5.53338948872752,7.47816969415979,3,0.693147180559945,2,1,0,2.5,57,6.8,7.75705114203201,5.57972982598622,4.32918382159478
"801",4.38202663467388,9.45712232185579,0,7.4318919168078,4,0.693147180559945,0,2,6.00141487796115,3.5,11,6.6,7.67368812926773,5.7037824746562,4.54354215394721
"802",3.71357206670431,8.47657950853094,0,7.08757370555797,2,0.693147180559945,0,2,0,2,17,6.6,7.23993259132047,0,4.38070666842422
"803",4.15888308335967,9.01188943325234,0,7.2841348061952,3,0.693147180559945,1,2,3.61091791264422,3.5,3,7.2,7.65207074611648,2.94443897916644,4.50897748760121
"804",4.68213122712422,9.53906841386396,6.05208916892442,7.94555542825349,4,0.693147180559945,1,3,3.97029191355212,3.5,0,8,7.94555542825349,5.89440283426485,5.33545575998572
"806",4.52178857704904,9.41531995266272,5.54907608489522,7.26473017792987,3,0.693147180559945,0,2,0,2,0,7.2,7.26473017792987,4.11087386417331,5.07791864418163
"807",4.33073334028633,9.18512512283512,0,6.88857245956536,3,0.693147180559945,0,1,4.23410650459726,2,39,6.4,7.52886925664225,0,4.30202872886411
"808",4.97673374242057,9.97044502066101,0,7.36327958696304,3,0.693147180559945,1,2,0,3.5,5,6.6,7.96762673933382,5.74620319054015,4.36271218975708
"809",4.45434729625351,9.50308461002023,6.95463886488099,6.99117688712121,3,0.693147180559945,1,2,0,2,40,6.4,7.45645455517621,0,4.53749766458568
"810",4.51085950651685,8.99974278983049,0,7.66809370908241,2,1.38629436111989,0,2,3.71357206670431,2,44,6.4,7.66809370908241,5.05624580534831,3.92353737663587
