"","LotFrontage","LotArea","Street","LotShape","LandSlope","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","MiscVal","YrSold","SalePrice"
"937",67,10083,1,4,2,7,5,2003,2003,0,4,3,4,3,1,6,833,1,0,343,1176,5,1,1200,0,0,1200,1,0,2,0,2,1,4,5,7,0,0,2003,2,2,555,3,3,2,0,41,0,0,0,0,0,0,2009,184900
"938",75,9675,1,4,2,7,5,2005,2005,0,4,3,4,3,2,6,341,1,0,772,1113,5,1,1113,858,0,1971,0,0,2,1,3,1,4,8,7,1,4,2005,2,2,689,3,3,2,0,48,0,0,0,0,0,0,2009,253000
"939",73,8760,1,4,2,7,5,2006,2006,0,4,3,4,4,2,6,464,1,0,927,1391,5,1,1391,571,0,1962,0,0,2,1,3,1,4,7,7,0,0,2006,2,3,868,3,3,2,0,90,0,0,0,0,0,0,2006,239799
"940",80,24090,1,4,2,7,7,1940,1950,0,3,4,3,3,2,1,0,1,0,1032,1032,5,1,1207,1196,0,2403,0,0,2,0,4,1,3,10,7,2,3,1940,1,1,349,3,3,2,56,0,318,0,0,0,0,0,2010,244400
"941",55,12640,1,3,2,6,5,1976,1976,0,3,3,3,3,4,3,936,2,396,396,1728,3,1,1728,0,0,1728,0,0,2,0,4,2,3,8,7,0,0,1976,1,2,574,3,3,2,40,0,0,0,0,0,0,0,2006,150900
"942",64,8755,1,3,2,7,5,1999,1999,298,4,3,4,3,1,5,772,1,0,220,992,5,1,1022,1038,0,2060,1,0,2,1,3,1,4,8,7,1,3,1999,2,2,390,3,3,2,0,0,0,168,0,0,0,0,2009,214000
"943",42,7711,1,3,2,4,3,1977,1977,0,3,3,4,3,4,6,1440,1,0,0,1440,3,1,1440,0,0,1440,2,0,2,0,4,2,3,8,7,0,0,1977,0,0,0,0,0,0,321,0,0,0,0,0,0,0,2007,150000
"944",100,25000,1,4,2,5,4,1967,1967,0,3,3,3,3,3,1,0,1,0,1632,1632,3,1,1632,0,0,1632,0,0,2,0,4,2,3,8,7,0,0,1967,1,2,576,3,3,1,0,0,0,0,0,0,0,0,2007,143000
"945",82,14375,1,3,2,6,6,1958,1958,541,3,3,3,3,1,6,111,3,354,354,819,4,1,1344,0,0,1344,0,1,1,0,3,1,4,7,7,1,4,1958,2,2,525,3,3,2,0,118,0,0,233,0,0,0,2009,137500
"946",98,8820,1,4,2,5,6,1890,1996,0,3,3,3,3,1,2,1088,1,0,0,1088,3,1,1188,561,120,1869,0,0,1,0,2,1,3,7,7,0,0,1963,1,2,456,3,3,2,48,0,244,0,0,0,0,0,2009,124900
"947",70,8163,1,4,2,5,6,1959,1959,128,3,4,3,3,3,5,748,4,294,102,1144,3,1,1144,0,0,1144,1,0,1,0,3,1,3,6,7,1,3,1959,2,1,796,3,3,2,86,0,0,0,0,0,0,0,2006,143000
"948",85,14536,1,4,2,8,5,2002,2003,236,4,3,4,3,3,6,1300,1,0,316,1616,5,1,1629,0,0,1629,1,0,2,0,3,1,4,9,7,1,4,2002,3,3,808,3,3,2,0,252,0,0,0,0,0,0,2007,270000
"949",65,14006,1,3,2,7,5,2002,2002,144,4,3,4,3,1,1,0,1,0,936,936,5,1,936,840,0,1776,0,0,2,1,3,1,4,7,7,1,3,2002,2,2,474,3,3,2,144,96,0,0,0,0,0,0,2006,192500
"950",78,9360,1,4,2,6,7,1972,2006,0,3,3,3,3,1,5,982,1,0,179,1161,3,1,1381,0,0,1381,1,0,1,1,3,1,4,5,7,1,3,1972,2,2,676,3,3,2,0,0,0,0,0,0,0,0,2010,197500
"951",60,7200,1,4,2,5,8,1950,2002,0,3,3,3,3,1,5,398,4,149,317,864,4,1,864,0,0,864,1,0,1,0,3,1,4,5,7,0,0,1980,2,2,720,3,3,2,194,0,0,0,0,0,0,0,2007,129000
"952",60,7800,1,4,2,5,5,1965,1965,0,3,3,3,3,1,4,641,1,0,187,828,4,1,965,0,0,965,1,0,1,0,3,1,3,6,7,0,0,1979,1,1,300,3,3,2,421,0,0,0,0,0,0,0,2006,119900
"953",60,7200,1,4,2,5,8,1972,2003,0,3,4,4,3,3,6,660,1,0,108,768,4,1,768,0,0,768,0,1,1,0,2,1,3,5,7,0,0,1974,3,1,396,3,3,2,192,0,0,0,0,0,0,0,2009,133900
"954",74,11075,1,3,1,5,4,1969,1969,232,3,3,3,3,3,5,562,2,193,29,784,5,1,1168,800,0,1968,0,1,2,1,4,1,3,7,6,1,1,1969,2,2,530,3,3,2,305,189,0,0,0,0,0,400,2008,172000
"955",35,9400,1,3,2,6,5,1975,1975,250,3,3,4,4,4,6,945,1,0,0,945,3,1,980,0,0,980,0,2,2,0,4,0,3,4,7,0,0,1975,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2006,127500
"956",82,7136,1,3,2,6,6,1946,1950,423,3,3,4,3,1,3,484,1,0,495,979,3,0,979,979,0,1958,0,0,2,0,4,2,3,8,7,0,0,1946,1,2,492,3,3,2,0,0,0,0,0,0,0,0,2007,145000
"957",24,1300,1,4,2,6,6,1980,1980,0,3,3,4,3,1,5,285,1,0,276,561,3,1,561,668,0,1229,0,0,1,1,2,1,3,5,7,1,3,1980,3,2,462,3,3,2,150,0,0,0,0,0,0,0,2009,124000
"958",70,7420,1,4,2,5,5,1962,1962,0,3,3,3,3,1,3,417,1,0,640,1057,3,1,1057,0,0,1057,0,0,1,0,3,1,3,6,7,0,0,1977,3,2,576,3,3,2,0,0,0,0,0,0,0,0,2007,132000
"959",65,8450,1,4,2,7,5,2003,2003,0,4,3,4,3,2,6,699,1,0,638,1337,5,1,1337,0,0,1337,1,0,2,0,3,1,4,6,7,0,0,2003,2,2,531,3,3,2,0,39,0,0,0,0,0,0,2007,185000
"960",24,2572,1,4,2,7,5,1999,1999,0,4,3,4,3,1,5,604,1,0,92,696,5,1,696,720,0,1416,1,0,2,1,3,1,4,6,7,0,0,1999,1,2,484,3,3,2,0,44,0,0,0,0,0,0,2010,155000
"961",50,7207,1,3,2,5,7,1958,2008,0,3,4,3,3,4,4,696,1,0,162,858,4,1,858,0,0,858,1,0,1,0,2,1,3,4,7,0,0,1958,0,0,0,0,0,2,117,0,0,0,0,0,0,0,2010,116500
"962",80,12227,1,3,2,6,7,1977,1995,424,3,4,4,4,1,5,896,1,0,434,1330,3,1,1542,1330,0,2872,1,0,2,1,4,1,3,11,7,1,3,1977,3,2,619,3,3,2,550,282,0,0,0,0,0,0,2008,272000
"963",24,2308,1,4,2,6,6,1976,1976,0,3,3,4,3,1,5,556,1,0,248,804,3,1,804,744,0,1548,1,0,2,1,3,1,4,7,7,1,3,1976,1,2,440,3,3,2,48,0,0,0,0,0,0,0,2007,155000
"964",122,11923,1,3,2,9,5,2007,2007,0,4,3,5,3,1,1,0,1,0,1800,1800,5,1,1800,0,0,1800,0,0,2,0,2,1,5,7,7,0,0,2007,3,2,702,3,3,2,288,136,0,0,0,0,0,0,2009,239000
"965",80,11316,1,4,2,7,5,2002,2003,44,4,3,4,3,1,6,624,1,0,193,817,5,1,824,1070,0,1894,1,0,2,1,4,1,4,8,7,1,4,2002,3,2,510,3,3,2,0,40,0,0,0,0,0,0,2010,214900
"966",65,10237,1,4,2,6,5,2005,2007,0,4,3,4,3,1,1,0,1,0,783,783,5,1,783,701,0,1484,0,0,2,1,3,1,4,8,7,1,4,2005,3,2,393,3,3,2,0,72,0,0,0,0,0,0,2007,178900
"967",130,9600,1,3,2,5,7,1940,1950,0,4,4,3,2,1,3,428,1,0,300,728,5,1,976,332,0,1308,1,0,1,1,2,1,3,7,6,2,3,1940,1,1,256,3,3,2,0,70,0,0,0,0,0,0,2009,160000
"968",73,7390,1,3,2,5,7,1955,1955,151,3,3,3,3,1,5,902,1,0,196,1098,3,1,1098,0,0,1098,1,0,1,0,3,1,3,6,7,0,0,1955,1,1,260,3,3,2,0,0,0,0,0,0,0,0,2008,135000
"969",50,5925,1,4,2,3,6,1910,1950,0,3,3,3,3,1,1,0,1,0,600,600,2,0,600,368,0,968,0,0,1,0,2,1,3,6,7,0,0,1910,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2009,37900
"970",75,10382,1,4,2,6,5,1958,1958,105,3,2,3,3,4,5,513,1,0,75,588,3,1,1095,0,0,1095,1,0,1,0,2,1,3,6,7,0,0,1958,2,1,264,3,3,2,0,0,0,0,0,0,0,0,2006,140000
"971",60,10800,1,4,2,4,4,1949,1950,0,3,3,3,3,1,1,0,1,0,720,720,3,0,720,472,0,1192,0,0,1,1,4,1,3,6,7,0,0,1949,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2006,135000
"972",36,2268,1,4,2,7,5,2003,2004,106,4,3,4,3,1,6,567,1,0,197,764,5,1,764,862,0,1626,0,0,2,0,2,1,4,6,7,0,0,2003,2,2,474,3,3,2,0,27,0,0,0,0,0,0,2009,173000
"973",55,7892,1,4,2,6,5,1979,1979,0,3,3,4,3,1,1,0,1,0,918,918,3,1,918,0,0,918,0,0,2,0,2,1,3,5,7,1,3,1979,1,1,264,3,3,2,28,0,0,0,0,0,0,0,2010,99500
"974",95,11639,1,4,2,7,5,2007,2008,0,4,3,4,3,1,1,0,1,0,1428,1428,5,1,1428,0,0,1428,0,0,2,0,3,1,4,6,7,0,0,2007,3,2,480,3,3,2,0,120,0,0,0,0,0,0,2008,182000
"975",60,11414,1,3,2,7,8,1910,1993,0,3,4,4,3,1,1,0,1,0,728,728,3,0,1136,883,0,2019,0,0,1,0,3,1,4,8,7,0,0,1997,1,2,532,3,3,2,509,135,0,0,0,0,0,0,2009,167500
"976",72,2651,1,4,2,7,5,2000,2000,0,4,3,4,3,1,6,641,1,0,32,673,5,1,673,709,0,1382,1,0,2,1,3,1,4,6,7,0,0,2000,1,2,490,3,3,2,153,50,0,0,0,0,0,0,2006,165000
"977",51,5900,1,3,2,4,7,1923,1958,0,3,3,4,3,1,1,0,1,0,440,440,3,1,869,0,0,869,0,0,1,0,2,1,2,4,7,0,0,1923,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2006,85500
"978",35,4274,1,3,2,7,5,2006,2007,0,4,3,4,3,1,6,1106,1,0,135,1241,5,1,1241,0,0,1241,1,0,1,1,1,1,4,4,7,0,0,2007,3,2,569,3,3,2,0,116,0,0,0,0,0,0,2007,199900
"979",68,9450,1,4,1,4,5,1954,1954,0,3,3,3,3,1,2,552,1,0,342,894,5,1,894,0,0,894,0,0,1,0,3,1,3,5,7,0,0,1999,1,2,400,3,3,2,0,0,0,0,0,0,0,0,2007,110000
"980",80,8816,1,4,2,5,6,1963,1963,0,3,3,3,3,1,3,651,1,0,470,1121,3,1,1121,0,0,1121,1,0,1,0,3,1,3,5,7,0,0,1963,1,2,480,3,3,2,0,80,0,0,0,0,0,0,2009,139000
"981",73,12122,1,3,2,7,9,1961,2007,210,5,3,3,3,3,5,867,1,0,77,944,4,1,999,0,0,999,1,0,1,0,3,1,5,6,7,0,0,1961,2,2,588,3,3,2,144,76,0,0,0,0,0,0,2008,178400
"982",98,12203,1,3,2,8,5,1998,1999,975,4,3,4,3,1,6,854,1,0,371,1225,5,1,1276,1336,0,2612,1,0,2,1,4,1,4,8,7,1,3,1998,3,3,676,3,3,2,250,0,0,0,0,0,0,0,2009,336000
"983",43,3182,1,4,2,7,5,2007,2007,16,4,3,4,3,3,1,0,1,0,1266,1266,5,1,1266,0,0,1266,0,0,2,0,2,1,4,6,7,1,4,2007,3,2,388,3,3,2,100,16,0,0,0,0,0,0,2008,159895
"984",70,11250,1,4,2,8,5,2002,2002,0,4,3,4,3,2,1,0,1,0,1128,1128,5,1,1149,1141,0,2290,0,0,2,1,4,1,4,9,7,1,4,2002,1,2,779,3,3,2,0,0,0,0,0,0,0,0,2008,255900
"985",75,10125,1,4,2,5,5,1977,1977,0,3,3,0,0,0,0,0,0,0,0,0,3,1,1302,432,0,1734,0,0,2,0,4,2,4,8,7,0,0,1977,1,2,539,3,3,2,0,0,0,0,0,0,0,0,2009,126000
"986",68,10880,1,4,2,5,5,1950,1950,0,3,3,3,3,1,5,1040,1,0,124,1164,3,0,1164,0,0,1164,1,0,1,0,3,1,3,5,7,0,0,1950,1,1,240,3,3,2,0,48,0,0,0,0,0,0,2008,125000
"987",59,5310,1,4,2,6,8,1910,2003,0,3,4,3,2,1,1,0,1,0,485,485,4,1,1001,634,0,1635,0,0,1,0,2,1,4,5,7,0,0,1950,1,1,255,2,3,2,394,0,0,0,0,0,0,0,2006,117000
"988",83,10159,1,3,2,9,5,2009,2010,450,5,3,5,3,3,6,1646,1,0,284,1930,5,1,1940,0,0,1940,1,0,2,1,3,1,5,8,7,1,4,2010,3,3,606,3,3,2,168,95,0,0,0,0,0,0,2010,395192
"989",80,12046,1,3,2,6,6,1976,1976,298,3,3,3,3,1,2,156,1,0,692,848,3,1,1118,912,0,2030,0,0,2,1,4,1,4,8,7,1,3,1976,3,2,551,3,3,2,0,224,0,0,0,0,0,0,2007,195000
"990",65,8125,1,4,2,7,5,2006,2006,0,4,3,4,4,1,1,0,1,0,770,770,5,1,778,798,0,1576,0,0,2,1,3,1,4,6,7,0,0,2006,2,2,614,3,3,2,0,50,0,0,0,0,0,0,2006,197000
"991",82,9452,1,4,2,8,5,1997,1998,423,4,3,4,3,1,6,1074,1,0,322,1396,5,1,1407,985,0,2392,1,0,2,1,3,1,4,7,7,1,3,1997,3,3,870,3,3,2,0,70,0,0,0,0,0,0,2006,348000
"992",121,17671,1,4,2,8,9,1882,1986,0,4,4,3,3,1,4,216,1,0,700,916,4,1,916,826,0,1742,0,0,1,1,4,1,4,8,7,1,4,1925,1,2,424,3,3,1,0,169,0,0,0,0,0,0,2009,168000
"993",80,9760,1,4,1,6,8,1964,1993,340,3,3,3,3,4,4,536,3,117,169,822,4,1,1020,831,0,1851,0,0,2,1,3,1,4,7,7,1,2,1964,2,2,440,3,3,2,239,42,0,0,0,0,0,0,2007,187000
"994",68,8846,1,4,2,6,5,2005,2006,0,3,3,4,3,1,1,0,1,0,750,750,5,1,750,750,0,1500,0,0,2,1,3,1,4,6,7,0,0,2005,2,2,564,3,3,2,0,35,0,0,0,0,0,0,2006,173900
"995",96,12456,1,4,2,10,5,2006,2007,230,5,3,5,3,4,6,1172,1,0,528,1700,5,1,1718,0,0,1718,1,0,2,0,3,1,5,7,7,1,4,2008,3,3,786,3,3,2,216,48,0,0,0,0,0,0,2009,337500
"996",51,4712,1,3,1,4,7,1946,1950,0,3,3,3,3,1,5,384,1,0,363,747,3,1,774,456,0,1230,1,0,1,1,3,1,3,5,7,0,0,1946,1,1,305,3,3,2,0,57,0,0,63,0,0,0,2006,121600
"997",73,10659,1,3,2,5,6,1961,1961,0,3,3,3,3,1,3,915,1,0,135,1050,3,1,1050,0,0,1050,1,0,1,0,3,1,3,6,7,0,0,1961,1,1,368,3,3,2,0,319,0,0,0,0,0,0,2006,136500
"998",80,11717,1,3,2,6,6,1970,1970,571,3,3,3,3,1,1,0,1,0,1442,1442,3,1,1442,0,0,1442,0,0,2,0,2,1,3,6,7,1,3,1970,2,2,615,3,3,2,371,0,0,0,0,0,0,0,2009,185000
"999",60,9786,1,4,2,3,4,1922,1950,0,3,3,3,2,1,1,0,1,0,1007,1007,2,0,1077,0,0,1077,0,0,1,0,3,1,3,6,7,1,4,1922,1,1,210,3,2,1,0,100,48,0,0,0,0,0,2006,91000
"1000",64,6762,1,4,2,7,5,2006,2006,24,4,3,4,3,3,6,686,1,0,501,1187,5,1,1208,0,0,1208,1,0,2,0,2,1,4,6,7,0,0,2006,2,2,632,3,3,2,105,61,0,0,0,0,0,0,2010,206000
"1001",74,10206,1,4,2,3,3,1952,1952,0,3,3,0,0,0,0,0,0,0,0,0,2,0,944,0,0,944,0,0,1,0,2,1,2,4,5,0,0,1956,1,2,528,3,2,2,0,0,0,0,0,0,0,0,2009,82000
"1002",60,5400,1,4,2,5,6,1920,1950,0,3,3,2,3,1,1,0,1,0,691,691,5,1,691,0,0,691,0,0,1,0,2,1,5,4,7,0,0,1920,1,1,216,2,3,0,0,20,94,0,0,0,0,0,2007,86000
"1003",75,11957,1,3,2,8,5,2006,2006,53,4,3,4,3,1,6,24,1,0,1550,1574,5,1,1574,0,0,1574,0,0,2,0,3,1,4,7,7,1,4,2006,2,3,824,3,3,2,144,104,0,0,0,0,0,0,2008,232000
"1004",80,11500,1,3,2,5,6,1976,1976,164,3,3,3,3,1,1,0,1,0,1680,1680,2,1,1680,0,0,1680,0,0,2,0,4,2,3,8,7,0,0,1976,1,2,528,3,3,2,0,0,0,0,0,0,0,0,2007,136905
"1005",43,3182,1,4,2,7,5,2005,2006,16,4,3,4,3,1,6,16,1,0,1330,1346,5,1,1504,0,0,1504,0,0,2,0,1,1,4,7,7,1,4,2005,3,2,457,3,3,2,156,0,0,0,0,0,0,0,2009,181000
"1006",65,8385,1,4,2,5,8,1977,1977,220,4,3,4,4,3,6,595,1,0,390,985,3,1,985,0,0,985,0,0,2,0,3,1,3,6,7,0,0,1977,1,1,328,3,3,2,210,0,0,0,0,0,0,0,2008,149900
"1007",73,12155,1,1,2,6,3,1970,1970,0,3,3,4,3,1,2,1237,1,0,420,1657,4,1,1657,0,0,1657,0,1,2,0,3,1,3,7,7,1,3,1970,1,2,484,3,3,2,0,0,0,0,147,0,0,0,2007,163500
"1008",21,2217,1,4,2,4,4,1970,1970,0,3,3,3,3,1,4,273,2,273,0,546,3,1,546,546,0,1092,0,0,1,1,3,1,3,6,7,0,0,1970,2,1,286,3,3,2,238,0,0,0,0,0,0,0,2009,88000
"1009",43,12118,1,3,2,7,5,2004,2005,108,4,3,5,3,2,1,0,1,0,1710,1710,5,1,1710,0,0,1710,0,0,2,0,3,1,4,7,7,1,4,2004,3,2,550,3,3,2,100,48,0,0,180,0,0,0,2009,240000
"1010",60,6000,1,4,2,5,5,1926,1950,0,3,2,3,3,1,1,0,1,0,1008,1008,5,1,1008,0,514,1522,0,0,2,0,4,1,3,7,7,0,0,1926,0,0,0,0,0,1,0,0,138,0,0,0,0,0,2006,102000
"1011",115,21286,1,4,2,5,5,1948,1950,0,3,3,3,3,1,1,0,1,0,720,720,3,1,720,551,0,1271,0,0,2,0,4,1,3,7,7,1,4,1948,1,1,312,3,3,2,0,0,108,0,0,0,0,0,2008,135000
"1012",75,9825,1,4,2,5,5,1965,1965,0,3,3,0,0,0,0,0,0,0,0,0,3,0,1664,0,0,1664,0,0,2,0,4,2,3,8,7,0,0,1965,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2010,100000
"1013",55,10592,1,4,2,6,7,1923,1996,0,3,4,3,2,1,1,0,1,0,602,602,3,1,900,602,0,1502,0,0,1,1,3,1,4,7,7,2,3,1923,1,1,180,3,3,2,96,0,112,0,53,0,0,0,2007,165000
"1014",60,7200,1,4,2,5,4,1910,2006,0,3,3,3,3,1,5,247,3,465,310,1022,3,0,1022,0,0,1022,1,0,1,0,2,1,3,4,2,0,0,1956,1,1,280,3,3,2,0,30,226,0,0,0,0,0,2009,85000
"1015",60,11664,1,4,2,6,5,1948,1950,206,3,3,3,2,1,4,336,1,0,746,1082,3,1,1082,0,0,1082,0,0,1,0,2,1,3,5,7,1,4,1948,1,1,240,3,3,2,0,130,0,0,0,0,0,0,2007,119200
"1016",70,8400,1,4,2,8,6,2001,2001,0,4,3,4,3,1,6,643,1,0,167,810,5,1,810,855,0,1665,1,0,2,1,3,1,4,6,7,0,0,2001,3,2,528,3,3,2,0,45,0,0,0,0,0,0,2009,227000
"1017",73,11883,1,4,2,7,5,1996,1996,196,4,3,4,3,4,6,690,1,0,814,1504,5,1,1504,0,0,1504,1,0,2,0,3,1,4,6,7,1,3,1996,3,2,478,3,3,2,115,66,0,0,0,0,0,0,2009,203000
"1018",60,5814,1,3,2,8,5,1984,1984,0,4,3,4,3,3,6,1036,1,0,184,1220,4,1,1360,0,0,1360,1,0,1,0,1,1,4,4,7,1,5,1984,2,2,565,3,3,2,63,0,0,0,0,0,0,0,2009,187500
"1019",64,10784,1,3,2,7,5,1991,1992,76,4,3,4,3,1,1,0,1,0,384,384,4,1,802,670,0,1472,0,0,2,1,3,1,4,7,7,1,3,1991,2,2,402,3,3,2,164,0,0,0,0,0,0,0,2007,160000
"1020",43,3013,1,4,2,7,5,2005,2005,145,4,3,4,3,4,6,16,1,0,1346,1362,5,1,1506,0,0,1506,0,0,2,0,2,1,4,6,7,1,4,2005,3,2,440,3,3,2,142,20,0,0,0,0,0,0,2006,213490
"1021",60,7024,1,4,2,4,5,2005,2005,0,3,3,4,3,1,6,1024,1,0,108,1132,5,1,1132,0,0,1132,1,0,1,1,2,1,4,5,7,0,0,2005,3,2,451,3,3,2,252,64,0,0,0,0,0,0,2008,176000
"1022",64,7406,1,4,2,7,5,2006,2006,84,4,3,4,3,3,6,684,1,0,515,1199,5,1,1220,0,0,1220,1,0,2,0,2,1,4,6,7,0,0,2006,2,2,632,3,3,2,105,54,0,0,0,0,0,0,2006,194000
"1023",52,9439,1,4,2,5,5,1930,1950,0,3,3,3,3,1,2,324,1,0,588,912,4,1,912,336,0,1248,0,0,1,0,2,1,3,6,7,0,0,1957,1,1,160,2,2,2,0,0,192,0,0,0,0,0,2007,87000
"1024",43,3182,1,4,2,7,5,2005,2006,14,4,3,4,4,1,6,16,1,0,1330,1346,5,1,1504,0,0,1504,0,0,2,0,2,1,4,7,7,1,4,2005,3,2,437,3,3,2,156,20,0,0,0,0,0,0,2008,191000
"1025",82,15498,1,3,2,8,6,1976,1976,0,4,3,4,3,3,5,1165,2,400,0,1565,3,1,2898,0,0,2898,1,0,2,0,2,1,4,10,7,1,4,1976,3,2,665,3,3,2,0,72,174,0,0,0,0,0,2008,287000
"1026",70,7700,1,4,2,5,5,1972,1972,0,3,3,3,3,1,2,138,3,468,276,882,3,1,882,0,0,882,1,0,1,0,3,1,3,5,7,0,0,1980,1,2,461,3,3,2,96,0,0,0,0,0,0,0,2007,112500
"1027",73,9300,1,4,2,5,5,1960,1960,324,3,3,3,3,1,3,697,1,0,571,1268,3,1,1264,0,0,1264,1,0,1,0,3,1,3,6,7,2,4,1960,1,2,461,3,3,2,0,0,0,0,143,0,0,0,2010,167500
"1028",71,9520,1,3,2,8,5,2007,2008,338,4,3,4,3,4,6,1513,1,0,125,1638,5,1,1646,0,0,1646,1,0,2,0,3,1,4,7,7,1,4,2008,2,3,800,3,3,2,192,44,0,0,0,0,0,0,2008,293077
"1029",79,9492,1,4,2,5,5,1941,1950,0,3,3,3,3,1,3,368,4,41,359,768,3,1,968,408,0,1376,1,0,1,0,3,1,3,6,7,1,4,1941,1,1,240,3,3,2,0,0,0,0,0,0,0,0,2007,105000
"1030",21,1680,1,4,2,6,7,1972,1972,281,3,3,3,3,1,4,317,1,0,355,672,4,1,672,546,0,1218,0,1,1,1,3,1,3,7,7,0,0,1972,1,1,264,3,3,2,0,28,0,0,0,0,0,0,2006,118000
"1031",60,7082,1,4,2,5,8,1916,1995,0,3,3,3,3,2,1,0,1,0,686,686,4,1,948,980,0,1928,0,0,2,0,5,2,3,10,7,0,0,1916,0,0,0,0,0,0,0,0,228,0,0,0,0,0,2006,160000
"1032",102,15863,1,4,2,7,3,1920,1970,0,3,3,3,3,1,6,523,1,0,301,824,5,1,1687,998,397,3082,1,0,2,1,5,1,3,12,7,2,3,1970,3,2,672,3,3,2,136,63,0,0,0,0,0,0,2009,197000
"1033",89,14541,1,3,2,8,7,1993,1993,0,4,4,4,4,1,6,1012,1,0,326,1338,5,1,1352,1168,0,2520,1,0,2,1,5,1,4,10,7,1,3,1993,2,3,796,3,3,2,209,55,0,0,0,0,0,0,2006,310000
"1034",70,8125,1,4,2,7,5,2002,2002,295,4,3,4,3,1,6,986,1,0,668,1654,5,1,1654,0,0,1654,1,0,2,0,3,1,4,6,7,0,0,2002,1,3,900,3,3,2,0,136,0,0,0,0,0,0,2006,230000
"1035",50,6305,1,4,2,5,7,1938,1950,0,3,4,2,2,1,1,0,1,0,920,920,5,1,954,0,0,954,0,0,1,0,2,1,2,5,7,1,4,1938,1,1,240,2,3,2,0,0,0,0,0,0,0,0,2007,119750
"1036",65,11500,1,3,2,4,3,1957,1957,0,3,4,0,0,0,0,0,0,0,0,0,5,0,845,0,0,845,0,0,1,0,3,1,3,5,7,0,0,1957,1,1,290,3,3,0,186,0,0,0,0,0,0,0,2009,84000
"1037",89,12898,1,3,2,9,5,2007,2008,70,4,3,5,3,4,6,1022,1,0,598,1620,5,1,1620,0,0,1620,1,0,2,0,2,1,5,6,7,1,5,2008,3,3,912,3,3,2,228,0,0,0,0,0,0,0,2009,315500
"1038",70,9240,1,4,2,8,5,2001,2002,396,4,3,4,3,1,1,0,1,0,1055,1055,5,1,1055,1208,0,2263,0,0,2,1,3,1,4,7,7,1,3,2001,3,2,905,3,3,2,0,45,0,0,189,0,0,0,2008,287000
"1039",21,1533,1,4,2,4,6,1970,2008,0,3,3,3,3,1,1,0,1,0,546,546,3,1,798,546,0,1344,0,0,1,1,3,1,3,6,7,1,3,1970,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2009,97000
"1040",21,1477,1,4,2,4,4,1970,1970,0,3,3,4,3,3,6,509,1,0,121,630,3,1,630,0,0,630,1,0,1,0,1,1,3,3,7,0,0,1970,1,1,286,3,3,2,0,0,0,0,0,0,0,0,2009,80000
"1041",88,13125,1,4,2,5,4,1957,2000,67,3,3,3,3,1,3,168,4,682,284,1134,5,1,1803,0,0,1803,1,0,2,0,3,1,3,8,3,1,3,1957,2,2,484,3,3,2,0,0,0,0,0,0,0,0,2006,155000
"1042",80,9130,1,4,2,6,8,1966,2000,252,3,3,3,3,1,6,400,3,64,336,800,4,1,800,832,0,1632,0,1,1,1,4,1,4,7,7,0,0,1966,1,2,484,3,3,2,0,40,0,0,0,0,0,0,2008,173000
"1043",34,5381,1,3,2,6,5,2005,2005,135,4,3,4,3,3,5,900,1,0,406,1306,5,1,1306,0,0,1306,1,0,2,0,1,1,4,5,7,1,4,2005,2,2,624,3,3,2,170,63,0,0,0,0,0,0,2009,196000
"1044",86,11839,1,4,2,7,5,1990,1990,99,3,3,4,3,1,6,1085,1,0,390,1475,5,1,1532,797,0,2329,1,0,2,1,4,1,4,10,7,1,5,1990,1,2,514,3,3,2,192,121,0,0,0,0,0,0,2008,262280
"1045",80,9600,1,4,2,8,5,1981,1981,0,4,3,4,3,1,5,1104,1,0,1420,2524,3,1,2524,0,0,2524,1,0,2,1,4,1,4,9,7,1,4,1981,3,2,542,3,3,2,474,120,0,0,0,0,0,0,2009,278000
"1046",65,13680,1,3,2,3,5,1955,1955,0,3,3,0,0,0,0,0,0,0,0,0,5,1,1733,0,0,1733,0,0,2,0,4,1,3,8,6,1,4,1955,1,2,452,3,3,2,0,0,0,0,0,0,0,0,2009,139600
"1047",85,16056,1,3,2,9,5,2005,2006,208,4,3,5,3,3,6,240,1,0,1752,1992,5,1,1992,876,0,2868,0,0,3,1,4,1,5,11,7,1,4,2005,3,3,716,3,3,2,214,108,0,0,0,0,0,0,2006,556581
